2.66487 2.71523 0.0121689 0.301325 2.33754 2.99315 2.4139 0.47341
3.34404 3.78346 0.307641 0.743359 2.77655 3.91173 3.0401 0.677414
3.55477 3.57807 0.0390542 0.412244 3.04111 4.06854 3.16583 0.572967
3.57432 3.66199 0.0589395 0.223893 3.38064 3.76812 3.4381 0.416204
3.96375 4.70332 0.025981 0.0506667 3.32681 4.60074 4.75399 0.278721
3.83985 5.86997 0.0352204 0.0704727 1.6688 6.01095 5.7995 0.341957
4.24672 4.76622 0.257894 0.581665 2.62976 5.8637 4.18456 0.872943
3.38127 3.46023 0.133941 0.686022 2.88416 3.87855 2.77421 0.692533
3.15029 3.1541 0.022541 0.113116 2.98828 3.31261 3.04099 0.364752
3.70536 3.74704 0.0847376 0.14827 3.98142 3.42938 3.89531 0.255328
