0.757003 2.57923 8.33255 8.73968 17.4616 10.5395 17.4359
0.766021 2.84632 8.83479 8.7043 18.3205 10.1642 17.5026
0.763764 2.76363 8.07178 8.61145 17.134 10.6388 17.3204
0.744429 2.35036 9.0354 8.91069 18.283 10.96 17.9606
0.768554 2.93851 9.26914 9.11077 18.3028 10.5932 17.7227
0.75288 2.47523 9.0988 9.36803 18.6016 10.6056 17.9928
0.756909 2.56243 8.18553 10.1816 20.8468 11.7777 18.5399
0.769355 2.9888 8.80244 9.0727 18.2294 10.7054 17.8846
0.768838 2.94844 9.10541 9.28416 18.5013 11.2588 18.7448
0.732873 2.19738 8.58429 8.64115 17.5548 9.98835 17.8039
