3.3919 3.45567 0.426292 0.863841 1.6117 5.17227 2.59183 1.2984
3.00375 3.00962 0.0952343 0.378382 2.42902 3.57891 2.63124 0.577374
3.30994 4.48982 0.0228099 0.576974 1.50746 5.11262 3.91284 0.692664
3.26881 3.72453 0.145264 0.350097 2.17247 4.36539 3.37443 0.584828
