0.867944 3.79852 3.56573 4.5279 8.65659 6.45614 9.89287
0.868459 4.80243 4.14437 5.32718 10.0897 8.12185 10.0598
0.868472 4.80236 4.44477 5.80684 11.1847 8.93539 10.7336
0.867623 4.47967 4.13143 4.1871 8.40027 7.0404 8.76904
0.868207 4.7758 3.02484 4.50299 8.3001 7.01914 7.41221
0.868009 3.93496 4.15475 4.42522 8.79303 6.40543 8.94338
0.868426 4.37429 3.95081 4.22141 8.31867 6.53637 8.16924
0.868347 4.58372 5.13713 5.40568 11.2357 7.77667 11.0127
0.868373 3.65041 4.07306 4.82942 9.36565 6.78163 9.56646
0.868947 4.59391 4.15681 5.16409 10.2317 7.90487 9.24442
