0.868033 4.48451 3.63661 3.84879 7.63929 6.1742 8.14968
0.867669 5.00861 3.46068 4.24308 8.23396 6.93575 8.85313
0.868802 4.22373 4.23921 4.47918 9.04033 6.70063 8.7452
0.868499 5.16903 3.84601 4.65514 9.07956 7.25502 9.88539
0.867978 4.7216 5.07992 4.78154 10.4742 7.15187 9.53484
0.868955 4.1921 4.5364 4.99203 9.7579 7.09596 10.8682
0.868261 7.97043 5.07542 5.06043 10.1316 9.44304 10.4726
0.868264 4.6259 3.61248 4.31848 8.29892 6.73831 8.53554
0.868007 4.42267 3.79887 4.21829 8.66197 6.42964 7.96873
0.868432 5.89384 3.95337 4.2427 8.56744 7.18978 8.46426
