0.272743 0.424549 0.0415475 0.381059 0.177027 0.908239 0.0434901 0.516627
0.195772 0.749097 0.0980108 0.358861 0.912437 1.51806 0.390236 0.563636
0.329246 0.343622 0.0827162 0.481525 0.332088 1.15747 0.137903 0.652535
0.314221 0.404771 0.0155024 0.489768 0.235092 1.03527 0.0849968 0.603867
0.280707 1.06097 0.0964505 0.458289 0.76494 1.50933 0.602678 0.550138
0.243168 0.257085 0.0208458 0.177214 0.0103451 0.672238 0.0798709 0.403286
0.184572 0.328915 0.0167701 0.21676 0.210072 0.797691 0.112155 0.427198
0.272779 0.674478 0.1191 0.247214 0.614335 1.34561 0.427264 0.489194
0.269369 0.344148 0.0336628 0.1037 0.0235648 0.702077 0.240448 0.361245
0.368319 0.918159 0.0277945 0.515441 0.75255 1.64399 0.402718 0.646531
