3.52899 4.62196 0.12677 0.741899 1.44058 5.61752 3.88006 0.910478
3.7503 3.77735 0.212734 0.771847 3.37686 4.12381 3.00551 0.720608
3.23381 3.30618 0.0598739 0.260215 2.78148 3.68639 3.04596 0.47143
3.24153 3.24879 0.136554 1.1089 2.39849 4.08483 2.13989 1.03151
3.00171 3.10746 0.16956 0.688569 1.86827 4.13558 2.41889 0.897076
2.86785 3.0538 0.295087 0.590212 1.50151 4.23477 2.46358 0.913061
2.83598 2.95025 0.0238785 0.165908 2.50804 3.16455 2.78434 0.396994
3.11494 3.78758 0.176732 0.383972 1.70487 4.52535 3.40361 0.633706
3.21096 3.21671 0.012609 0.108493 3.12194 3.30025 3.10821 0.357269
3.16956 3.51058 0.179481 0.501635 1.96795 4.37147 3.00895 0.7372
3.67777 5.40098 0.146574 0.202072 2.04564 5.31 5.19891 0.404449
