0.522524 0.640974 0.0131235 0.30374 0.0740879 1.08499 0.337235 0.483515
0.286175 0.294408 0.0993186 0.235027 0.155723 0.909172 0.0593807 0.470563
0.8756 1.20295 0.277518 0.669544 0.676332 2.48183 0.533408 0.972214
0.431907 1.65496 0.278624 0.602237 1.95063 2.95113 1.05272 0.909947
0.215269 0.227118 0.253555 0.52714 0.83083 1.46797 0.300022 0.819084
0.330982 0.574946 0.0773119 1.13539 1.20299 2.03129 0.560441 1.23442
0.524136 0.564963 0.319458 0.640361 0.795968 1.95789 0.0753972 0.982069
1.0805 1.0856 0.0395661 0.582554 0.571978 1.62368 0.503047 0.661499
0.531483 0.983089 0.427827 0.736804 0.198727 0.976211 0.246285 0.673485
0.269703 0.274439 0.0769962 0.191086 0.227873 0.49832 0.0833525 0.396969
0.573633 0.57402 0.328061 1.04394 1.12682 2.37683 0.469924 1.38058
