2.67799 3.0467 0.040294 0.0446003 2.43448 2.92242 3.0913 0.283225
2.78761 2.81612 0.781764 0.92622 5.24885 0.327076 3.74234 0.783168
2.84145 2.96919 0.0174862 0.015462 2.73322 2.95031 2.95373 0.308871
2.55531 3.61679 0.0060269 0.00659715 1.4993 3.61254 3.61019 0.304337
3.07984 3.09038 0.105215 0.12246 3.40218 2.75785 3.21284 0.270944
3.02565 3.44367 0.0193858 0.556094 2.01277 4.03894 2.88757 0.673838
3.17698 3.29079 0.0399932 0.0988158 2.88437 3.46988 3.19197 0.359575
2.56635 2.57706 0.234624 0.834273 2.19061 2.94326 1.74279 0.755439
3.01661 3.04854 0.0651307 0.603698 2.25071 3.78291 2.44484 0.742371
3.03936 3.18052 0.180751 0.402865 2.13383 3.94528 2.77765 0.652559
3.1327 3.15273 0.0813712 0.176404 3.09901 3.16671 2.97632 0.389286
3.35613 3.3601 0.291848 1.40452 1.36394 5.34851 1.95557 1.70081
3.21384 3.50971 0.230762 0.0966426 3.28284 3.1451 3.41307 0.386595
