0.868392 4.77598 3.70594 3.97644 7.81854 6.49524 7.22338
0.868086 4.51116 3.98226 4.18405 8.45694 6.58791 8.10144
0.868687 4.25354 3.49875 4.37344 9.11881 6.70632 8.01391
0.868409 4.02763 4.16909 5.18252 9.93307 7.4079 10.0287
0.86743 4.0384 4.23195 4.06683 8.37944 6.08651 8.33795
0.867181 4.68347 3.54581 3.95516 8.01485 6.29695 9.37142
0.868891 4.6601 4.39567 4.53236 9.00374 6.93174 9.38943
0.868488 3.95389 4.32636 4.16364 8.44019 6.17938 9.05581
0.868322 4.35698 4.47481 4.09309 8.54242 6.27218 8.31735
0.869176 5.03568 4.36079 5.48665 10.7571 8.406 10.8132
