0.341265 0.342516 0.189317 0.314775 1.03342 0.187804 0.657292 0.26943
0.688504 0.690429 0.13922 0.174126 1.13915 0.318806 0.864555 0.270429
0.289689 0.405837 0.154476 0.607934 0.743346 1.50263 0.202097 0.812051
0.407805 0.590338 0.0314395 0.0619265 0.350078 0.608865 0.652265 0.274535
0.292264 0.299755 0.102979 0.262089 0.228643 0.534918 0.0376664 0.432981
0.489496 0.53253 0.00147232 0.0830695 0.360447 0.740422 0.44946 0.344691
0.632013 0.794666 0.086809 0.46779 0.172048 1.52716 0.326875 0.64392
0.338381 1.28408 0.101011 0.747107 1.55644 2.3972 0.53697 0.894389
0.443685 0.932889 0.28304 0.147988 0.668549 0.352363 1.08088 0.359741
0.498657 0.679557 0.149671 0.394933 0.222166 0.894802 0.284625 0.501121
0.279911 0.413177 0.0769903 0.0754243 0.225201 0.517866 0.337753 0.340516
