3.22837 5.40836 0.267365 0.177579 1.7607 4.6963 5.58594 0.344352
3.53732 4.84184 0.26413 0.0637282 2.82478 4.24998 4.90557 0.363073
5.04901 6.25083 0.101124 1.85831 2.19113 7.9069 4.39253 1.76667
2.93964 2.96259 0.0398604 0.075067 3.07147 2.8083 3.03765 0.270356
3.97953 4.15884 0.117921 0.259323 3.30506 4.65405 3.89952 0.497741
3.49815 3.61835 0.146176 0.385099 3.28519 3.71124 3.23325 0.496051
3.04366 3.0657 0.232752 1.32941 2.15771 3.92999 1.73629 1.15234
3.56403 4.22456 0.224479 1.33104 2.02142 5.10677 2.89352 1.1601
5.35036 5.4158 0.789998 1.05041 5.81449 4.88623 4.36539 0.902404
3.00034 3.3134 0.194955 0.143585 3.22076 2.78034 3.45699 0.306471
3.40094 3.42326 0.20582 0.384436 4.17471 2.62735 3.80769 0.270251
