1.37879 3.69917 3.45393 2.74162 6.01796 6.77119 5.87138
1.37959 4.31545 4.40149 3.8095 8.14726 7.27175 7.38543
1.37916 7.33971 2.25209 3.90814 8.01854 8.77982 6.6564
1.37878 3.1217 3.55896 3.40418 6.88807 4.98798 7.3025
1.37932 5.20043 3.01667 3.51183 6.78782 6.29135 7.3495
1.37897 4.23834 3.34926 3.44201 7.17637 5.68139 6.50445
1.37931 3.3287 2.59229 3.45619 7.37789 5.14259 6.09382
1.37911 4.36984 3.29558 4.17766 8.80428 7.02311 9.81203
1.37912 7.94247 4.26493 3.73535 9.05069 7.77203 7.67465
1.379 3.24268 3.82817 3.29467 6.97926 5.22908 6.78543
1.37864 4.0446 4.40024 3.60417 7.61997 5.64878 8.00976
