0.867918 4.17177 4.72927 4.01949 8.57103 6.17556 8.43021
0.86896 4.87544 5.67863 5.08647 10.702 7.63277 9.93966
0.868112 4.76496 3.52972 5.18553 10.6003 7.56856 9.2119
0.868108 4.08382 4.8358 4.68102 9.44176 6.72334 9.85613
0.868192 4.67968 4.29422 4.78977 9.3432 7.20018 9.90886
0.868556 4.85837 4.62575 4.71846 9.73027 8.70834 9.05785
0.868705 4.07044 3.8692 4.73392 9.94396 7.0908 8.64971
0.869042 5.18823 4.57077 5.45269 11.3516 8.16123 12.3416
0.868702 5.27048 5.54035 5.0112 11.6151 7.9489 10.2266
0.868749 4.07857 5.1055 4.56991 9.53057 7.52437 9.33654
0.868034 5.0595 5.67668 4.8807 10.173 7.45354 10.5627
