3.50502 4.49841 0.0471731 0.0453076 2.65128 4.3589 4.54372 0.283966
3.28392 4.15446 0.0120339 0.208481 2.22898 4.3391 3.94597 0.414986
4.00965 4.01975 0.0623462 0.125166 3.74969 4.26965 3.89458 0.381339
3.44279 4.81378 0.050412 0.107325 1.86365 5.02208 4.70645 0.367045
