3.43474 3.75535 1.22868 1.40919 4.16228 2.70735 2.34616 1.2659
3.19124 3.19769 0.0774408 0.31315 2.71676 3.666 2.88454 0.51782
3.95368 4.36507 0.288956 0.842466 2.12191 5.7855 3.52261 1.14761
3.23067 3.35625 0.361491 0.7824 1.59971 4.86188 2.57385 1.15725
3.76041 4.49894 1.20889 2.37811 3.06154 4.45936 2.12083 1.49054
3.76005 3.81515 0.178087 0.359797 2.98898 4.5312 3.45536 0.614278
3.32292 3.55596 0.196472 0.348229 3.83106 2.81499 3.90419 0.268898
3.43199 3.49884 0.200497 0.171635 3.5945 3.26964 3.3272 0.401816
3.33955 3.35003 0.429791 0.983103 1.48639 5.19291 2.36693 1.41909
4.15773 4.63529 0.0591567 0.49247 3.06939 5.2461 4.14282 0.646806
4.01185 4.41992 0.096498 0.255511 3.15528 4.86846 4.1644 0.48428
