3.3812 3.46042 1.20717 1.36595 4.35037 2.4122 2.09446 1.24438
3.19102 3.19532 0.0774406 0.313148 2.7187 3.66363 2.88217 0.517818
3.8971 4.00385 0.289057 0.842262 2.36999 5.42428 3.16158 1.14751
3.20378 3.5239 0.361524 0.782045 1.37857 5.02926 2.74185 1.15693
3.00628 3.03537 1.07512 2.11124 3.01618 2.99681 0.924131 1.35709
3.73317 3.73774 0.178076 0.359779 3.01266 4.45375 3.37796 0.614255
3.27987 3.33852 0.196593 0.34844 3.96286 2.59712 3.68696 0.268949
3.40765 3.4172 0.200643 0.171811 3.62759 3.18789 3.24539 0.401919
3.18478 3.45906 0.428821 0.984039 1.06882 5.30102 2.47502 1.41907
4.00137 4.3549 0.0592518 0.492332 3.037 4.96578 3.86257 0.646753
3.42011 3.5227 0.0965329 0.255717 2.86873 3.97165 3.26698 0.484448
