0.868217 5.65798 3.93384 4.77083 9.29528 8.27142 9.6392
0.869091 5.24251 4.06015 4.56609 9.00709 7.18931 8.4712
0.86881 4.8643 4.31516 4.41184 9.07713 7.21127 8.83946
0.868878 5.08524 4.69951 4.8089 9.57022 7.40285 8.98616
0.868891 4.82615 4.80724 4.59027 10.9422 7.9644 8.8998
0.869064 4.58704 5.03907 6.19321 12.0431 9.06143 11.3366
0.868589 5.53177 4.44854 4.96742 9.67588 7.73335 12.7376
0.868809 4.92974 4.51231 5.67665 10.9204 8.18219 10.0673
0.868469 5.20251 4.8521 4.31618 8.96441 6.91744 8.63452
0.868868 5.09245 4.68233 6.71261 12.4975 9.26145 12.1742
