3.31548 3.58137 0.0924761 0.0299559 3.20458 3.42658 3.55142 0.322886
2.71507 3.1033 0.360462 0.793147 0.812756 4.61821 2.31015 1.16671
2.75051 2.91168 0.1951 0.160006 2.81953 2.68226 2.75167 0.396109
3.06687 3.06856 0.0915592 0.479056 2.76924 3.36487 2.58951 0.565292
2.99163 3.00067 0.141041 0.313056 2.95161 3.03209 2.68762 0.457834
3.0406 4.2786 0.0268965 0.0292605 1.88565 4.19594 4.30786 0.288382
2.533 2.73323 0.427155 1.8581 1.32898 3.73829 0.87513 1.47199
3.25708 3.27242 0.0209796 0.0452431 3.15453 3.35986 3.22717 0.325837
3.24935 3.37761 0.0960856 0.327422 2.6015 3.89745 3.05019 0.538211
3.52249 3.77156 0.0895701 0.217236 2.87705 4.16807 3.55433 0.453382
