1.39268 1.46815 0.0979899 0.0567294 1.45646 1.34613 1.41142 0.334952
0.346461 0.351255 0.28685 0.787028 1.01906 1.87345 0.435774 1.0924
0.332595 0.336611 0.0731096 0.0244249 0.499223 0.331789 0.361036 0.297145
0.56698 1.18146 0.0175094 0.303399 0.385918 1.62403 0.878061 0.484891
0.407072 0.924323 0.00700395 0.188862 0.313048 1.27073 0.735461 0.407201
1.6707 1.67077 0.025489 0.0293844 1.75099 1.59958 1.70016 0.288194
0.617923 1.06472 0.2605 0.619796 0.969674 2.2993 0.444928 0.910617
1.02985 1.49127 0.021181 0.0451608 0.480906 1.61756 1.44611 0.325811
1.02857 1.42481 0.140039 0.280166 0.0720777 2.02393 1.14464 0.525806
0.691086 0.771415 0.0680597 0.146841 0.327796 1.13488 0.624574 0.397099
