3.49571 3.51144 0.00993597 0.550079 2.94978 4.04178 2.96136 0.652406
3.76518 3.77573 0.0783445 0.199436 3.39851 4.13193 3.5763 0.436272
3.6091 3.75178 0.405149 0.639121 3.6376 3.58071 3.11266 0.62897
3.18175 3.74316 0.069471 0.511552 1.96984 4.39394 3.23161 0.668669
2.79132 3.48048 0.121672 0.632562 1.71294 3.8704 2.84792 0.659528
3.26449 3.28494 0.0890772 0.028751 3.45095 3.07827 3.31369 0.298861
3.11828 3.12375 1.08826 3.54348 1.74585 4.49105 0.419737 2.47349
3.48637 3.48685 0.011424 0.198494 3.31025 3.66264 3.28836 0.409097
3.8991 4.10076 0.0123871 0.113984 3.55869 4.23957 3.98677 0.36354
3.34162 3.35705 0.587231 1.18242 0.969307 5.71412 2.17463 1.77155
4.02317 4.35992 0.0777359 0.378284 3.15268 4.89371 3.98163 0.567478
