2.8208 2.8225 0.0753303 1.24287 1.42556 4.21669 1.57963 1.3354
3.47706 3.47744 0.0312707 0.603626 2.81052 4.14376 2.87382 0.71972
2.73843 2.79414 0.131922 0.880299 1.53859 3.93907 1.91384 1.04232
3.33489 3.45195 0.0724463 0.299573 2.77337 3.89662 3.15238 0.505355
3.59968 3.62653 0.308014 0.236371 3.95248 3.24698 3.39016 0.459445
3.09946 3.10657 0.022503 0.0302167 3.10714 3.09212 3.07635 0.316201
3.20183 3.33972 0.128687 0.63171 2.17486 4.22908 2.70801 0.813129
3.86958 4.81382 0.0104572 0.344153 2.56027 5.17894 4.46967 0.510387
3.15014 4.15359 0.189841 0.331477 2.85785 3.44274 4.48507 0.267014
2.98442 3.20188 0.20876 0.484153 1.86529 4.104 2.71772 0.744223
