0.868416 3.90476 3.98606 5.37959 10.6085 7.33367 10.8111
0.869256 5.21561 3.97826 4.64443 9.22631 7.25261 9.02216
0.868597 3.73967 3.50439 4.64854 9.03323 6.57408 8.9592
0.868801 4.93219 4.86037 5.30483 10.4648 7.88798 10.409
0.868312 5.46274 4.87993 4.50028 9.61658 7.2585 9.33846
0.86908 4.46076 5.04404 5.02925 10.1035 7.26674 10.495
0.86857 4.66653 4.08212 4.9712 9.68504 7.44236 12.3203
0.868996 6.00117 4.54298 4.90804 9.79517 8.85287 9.74197
0.869165 4.56196 5.24526 4.5341 9.44789 7.81853 9.05488
0.868532 4.23178 4.10495 5.00662 9.59572 7.33996 9.80955
