1.37896 2.89949 2.70977 4.10382 8.05425 5.55577 8.26297
1.37889 4.73854 2.70402 3.3703 6.67803 5.98323 6.47401
1.37863 2.80269 2.22935 3.37309 6.48012 4.99453 6.4078
1.37927 4.27841 3.58431 4.02872 7.91257 6.17314 7.85682
1.37858 4.56602 3.60451 3.22462 7.0649 5.51421 6.78717
1.37933 4.27271 3.7692 3.75325 7.55243 6.56564 7.9454
1.37894 4.66353 2.80612 3.69461 7.13116 6.39563 10.4658
1.37924 5.12625 3.26738 3.63238 7.24403 6.55811 7.1908
1.37882 3.73199 3.97173 3.25973 6.89992 5.29917 6.50664
1.37904 3.36147 2.82869 3.73021 7.04278 5.43762 7.25738
