0.565909 1.33835 7.43281 7.6819 15.2413 8.36508 16.3426
0.404533 0.895283 7.34061 8.00449 15.9662 9.95828 17.8644
0.458219 1.03042 7.25098 7.7551 15.2944 8.66427 16.0306
0.475763 1.07619 8.82159 8.89943 17.7637 9.58945 18.0751
0.461503 1.03901 7.23471 7.26686 14.5184 7.80243 16.8781
0.485241 1.10159 8.09732 7.90919 15.914 8.46258 17.2486
0.495566 1.13005 7.46948 7.62395 15.1707 8.24577 16.4955
0.466139 1.05074 7.59105 7.55731 15.1328 8.09211 16.6016
0.463865 1.04504 7.28613 7.19956 14.4428 7.72209 18.3289
0.48953 1.11344 7.90705 8.48503 16.7529 9.75193 17.5672
