2.82871 2.83091 0.0767006 1.24066 1.43245 4.22561 1.59025 1.33454
3.74816 3.99183 0.0312811 0.60372 2.83821 4.65819 3.38811 0.719804
2.77997 3.00007 0.133031 0.877677 1.41613 4.14453 2.12239 1.04083
3.51847 3.52369 0.0724392 0.299532 3.06885 3.96823 3.22416 0.505322
3.66159 3.66816 0.307827 0.235766 4.0349 3.28837 3.4324 0.45919
3.51569 4.19172 0.0229588 0.0299686 2.85561 4.1759 4.16175 0.316088
3.71071 4.07996 0.129035 0.630429 2.45296 4.96854 3.44953 0.812262
3.94237 4.30496 0.0103694 0.344268 3.21477 4.67002 3.9607 0.510433
3.24481 3.41825 0.190224 0.331543 3.78337 2.70651 3.7498 0.267262
3.05977 3.08645 0.208819 0.483886 2.13158 3.98835 2.60256 0.744031
