0.726381 2.14153 7.63037 7.81245 15.5681 8.91468 16.4946
0.77091 3.13823 7.62444 8.73025 17.0037 10.3325 17.5973
0.707914 1.98237 7.83997 8.55624 17.019 9.70748 17.183
0.75613 2.55231 8.22084 9.28036 18.5642 10.8999 18.2729
0.76616 2.86302 7.92532 9.07318 17.907 11.0295 18.3902
0.764078 2.76798 8.99557 8.40534 17.7453 9.87062 16.93
0.772884 3.30528 8.0909 9.13626 17.7849 10.8067 18.398
0.768185 2.96569 10.1308 8.71608 18.1433 10.199 19.3101
0.771165 3.13951 9.15246 10.2671 20.1414 11.8543 19.7448
0.763823 2.76132 9.02762 9.11742 18.4865 10.8066 18.3261
0.768978 3.01428 8.48371 9.34346 18.9874 11.1085 18.4155
