0.867747 4.06814 3.83622 3.83752 7.67502 6.13696 7.10708
0.867203 4.36125 3.20303 3.70583 7.50356 5.95542 7.06526
0.866359 4.5884 4.03982 3.90874 8.38538 6.64444 7.66007
0.867811 4.81638 5.00986 4.68525 9.69139 7.15963 9.89169
0.86764 4.46356 4.89954 4.07192 8.73803 6.30714 8.39346
0.868753 5.35253 4.19134 4.19578 8.42968 6.977 8.67195
0.86843 4.11817 4.46886 4.07475 8.3475 6.27007 9.52657
0.869304 4.29097 4.06965 5.63327 10.5462 8.34461 11.5361
0.868286 3.148 4.48078 4.39511 8.87821 6.13764 9.15957
0.869063 4.37688 4.64977 5.08103 9.951 7.50679 9.76069
0.868797 3.9623 5.87756 4.91801 10.5336 7.36406 9.82589
