1.37925 4.6689 2.33008 3.53207 6.67838 5.86653 6.58108
1.37936 5.65103 2.88487 5.09055 9.07826 7.97701 9.62413
1.37935 5.59623 3.19047 3.27441 6.5164 6.66857 6.00629
1.37891 5.21819 4.03995 3.37781 7.37813 6.18576 6.59891
