3.25638 3.38719 0.0671688 0.136163 2.85507 3.65793 3.25103 0.38984
3.12366 3.27194 0.0444174 0.290626 2.77359 3.47406 2.98132 0.457959
2.99545 3.20157 0.185965 1.24662 1.91465 4.0767 1.95494 1.11506
2.88222 3.09378 0.215991 0.581453 1.65722 4.10779 2.51233 0.837633
2.88663 2.88711 0.122891 0.0806651 3.05126 2.72256 2.80645 0.349163
3.20892 3.20897 0.0522659 0.513882 2.79951 3.61859 2.69509 0.604515
3.19894 3.26827 0.0304894 0.0757097 2.99292 3.40524 3.19256 0.34424
2.84543 2.88422 0.0564577 0.0498025 2.96936 2.72213 2.93403 0.283705
3.04681 3.04741 0.178119 0.0254789 3.42793 2.66609 3.07289 0.328944
3.38702 3.78853 0.108113 0.909629 1.85965 4.91457 2.8789 1.04909
