3.50542 4.36371 0.0671128 0.136046 2.37686 4.63412 4.22766 0.389747
3.97313 4.07242 0.0455304 0.29254 3.67235 4.27395 3.77988 0.458881
3.19962 3.84934 0.190102 1.25444 1.67567 4.72385 2.5949 1.11879
2.93386 2.97571 0.215814 0.581944 1.87844 3.98978 2.39376 0.837934
2.90391 2.92778 0.123323 0.0816334 3.04506 2.76331 2.84614 0.349637
3.73089 4.27521 0.0518402 0.512555 2.7777 4.68417 3.76266 0.603747
3.22234 3.23342 0.0304817 0.0756908 3.07459 3.37034 3.15773 0.344228
2.86973 3.00494 0.0567792 0.0496379 2.89772 2.84233 3.05458 0.283832
3.12553 3.19028 0.178774 0.0241421 3.44247 2.80892 3.21442 0.329607
5.11236 5.14622 0.108362 0.908492 3.95328 6.27144 4.23772 1.04824
