4.19142 4.19734 0.11194 0.0178457 4.39153 3.99133 4.17949 0.322058
3.30204 3.37041 0.0874763 0.332868 2.72586 3.87844 3.03754 0.537809
2.74569 2.74827 0.133518 0.872626 1.60344 3.88871 1.87565 1.03654
2.98348 3.08606 0.479183 0.773133 3.06614 2.90128 2.31293 0.697398
3.83019 3.83868 0.0069159 0.0719859 3.73588 3.92457 3.7667 0.339139
2.99096 3.25001 0.00124551 0.273312 2.4611 3.52127 2.9767 0.458463
3.72839 3.91025 0.208264 0.766506 2.36349 5.09336 3.14374 1.00237
2.70667 2.75157 0.376951 0.720461 2.69521 2.71898 2.0311 0.661582
3.12433 3.95827 0.233254 0.572439 1.25145 4.99754 3.38583 0.843685
3.07459 3.08599 0.083823 0.184408 3.04644 3.10311 2.90158 0.393315
