0.867818 4.82958 4.12993 3.92435 8.07216 7.71794 7.98971
0.868661 4.53371 4.46067 4.96871 9.76299 7.2523 9.80379
0.868707 3.73511 4.05322 5.19248 10.1197 7.08198 9.65419
0.868636 4.17927 4.75344 4.56808 10.0894 6.68068 8.90985
0.868311 4.81213 4.46509 4.55119 9.08887 8.02257 9.53992
0.86847 4.24329 4.04432 4.3151 8.63267 6.65732 8.86146
0.868751 5.69494 3.88847 5.07142 9.72629 8.00751 9.7992
0.868744 3.67037 4.40542 4.37173 9.49796 6.27872 8.76222
0.868629 4.51136 3.88818 4.92712 9.38774 7.98805 9.33121
0.868619 4.41178 4.21685 4.23362 8.63488 6.45295 8.27912
