0.868847 3.42662 4.41428 4.84171 9.4732 6.74448 10.308
0.868439 3.93185 3.92985 5.25593 10.1757 7.51784 10.1037
0.868328 4.26279 3.77732 3.84514 7.92621 6.00698 8.23054
0.868821 4.4331 3.75031 4.4481 8.98961 6.92942 9.08444
0.866832 4.1453 4.02582 3.66322 7.85699 5.75027 7.27012
0.868305 3.9871 3.01284 4.24054 8.2828 6.33329 7.49079
0.868018 3.70931 4.40654 3.46835 7.46606 5.32911 7.48965
0.867729 4.08813 4.07442 3.89047 7.87419 5.9448 8.48115
0.868548 4.15749 3.38579 4.78665 8.92414 6.91804 10.0841
0.866985 3.4572 3.8868 4.18701 8.23113 6.61847 7.6127
