2.97533 3.63546 0.145393 1.22303 1.38296 4.56816 2.41243 1.12564
2.65324 2.94835 0.0243687 0.639992 1.66941 3.63804 2.30836 0.745266
3.00721 3.00775 0.273194 0.00809367 3.56115 2.45369 3.01584 0.380046
3.36685 3.45828 0.111137 0.279599 2.77355 3.96034 3.17868 0.509617
3.06081 3.16671 0.182358 0.367498 2.2227 3.8993 2.79921 0.62367
3.02038 3.07753 0.153277 0.622711 2.64708 3.3941 2.45482 0.640541
2.90068 2.94145 0.0151777 0.00988005 2.90015 2.90176 2.95133 0.296556
3.14923 3.16376 0.0934673 0.340824 2.60694 3.69183 2.82294 0.547113
3.3857 3.64332 0.0815537 0.16615 2.79883 3.97276 3.47717 0.414588
2.9205 2.92073 0.112416 0.242498 2.45294 3.38858 2.67824 0.482321
