3.77563 3.91362 0.0285789 0.154468 3.42601 4.12532 3.75915 0.391029
3.59693 3.59791 0.126153 0.530195 2.81346 4.38052 3.06771 0.722676
3.0325 3.43076 0.0408315 0.321305 2.39459 3.67081 3.10946 0.478006
4.00753 5.76334 0.11504 0.578882 1.44275 6.57235 5.18446 0.756599
3.48118 3.62471 0.455479 0.611844 3.63676 3.32574 3.01287 0.63221
2.99928 3.00835 0.113008 0.229544 2.53465 3.46435 2.77881 0.472982
4.88218 5.03875 0.00537502 0.00422922 4.74058 5.02378 5.04298 0.29898
3.19766 3.23333 0.169021 0.368027 2.45592 3.93968 2.86531 0.615054
3.10679 3.13323 0.112275 0.64392 2.66099 3.55294 2.48931 0.671758
4.43717 5.11028 0.041212 0.371607 3.47487 5.39948 4.73868 0.510471
