3.11029 3.19345 0.029139 0.153901 2.81494 3.40597 3.03955 0.390811
3.37197 3.56034 0.126106 0.530191 2.40121 4.34292 3.03014 0.722639
2.98067 3.09025 0.0409826 0.321938 2.63111 3.33068 2.76831 0.478367
3.45301 3.46838 0.115355 0.578414 2.62852 4.27766 2.88997 0.756424
3.22878 3.23831 0.455547 0.612716 3.51763 2.94019 2.62559 0.632524
2.96501 2.97288 0.113077 0.229479 2.5015 3.42899 2.7434 0.472968
4.85348 5.25087 0.00537706 0.00423098 4.47107 5.23589 5.2551 0.298979
3.18122 3.2881 0.169016 0.367966 2.36834 3.99438 2.92013 0.615
3.07934 3.07935 0.11269 0.644805 2.65991 3.49914 2.43455 0.672213
3.81535 3.81551 0.0410209 0.371371 3.52587 4.10491 3.44414 0.510377
