3.42445 3.44987 0.0584058 1.22565 2.29019 4.55888 2.22423 1.19979
3.05826 3.10073 0.284648 0.16061 3.42447 2.69243 2.94012 0.427733
3.05398 3.28883 0.0733601 0.90673 1.76569 4.34266 2.3821 1.01689
3.66962 3.69536 0.187375 0.821264 2.44788 4.89147 2.87409 1.03545
3.00319 3.02691 0.195416 0.436212 2.15242 3.85439 2.5907 0.691918
2.97997 3.59329 0.16991 0.34462 1.68221 4.27818 3.24867 0.596167
3.31708 3.73734 0.112411 1.26573 1.40626 5.2281 2.47161 1.39195
3.36065 4.25266 0.264412 0.545563 1.39425 5.32724 3.70709 0.845109
2.92761 2.94473 0.0582645 0.400826 2.39313 3.4626 2.5439 0.574315
3.33746 3.83219 0.361771 0.545746 3.02052 3.65459 3.28644 0.582939
