0.737581 2.25463 7.57696 9.37592 18.4806 11.2259 17.8143
0.738107 2.26336 9.46876 8.98485 18.2458 10.1601 18.3897
0.749022 2.41722 7.89972 8.54718 16.78 9.83783 18.0243
0.73768 2.25724 8.09445 8.95569 17.5127 10.2505 17.9299
0.744968 2.36405 8.68565 9.3016 19.2073 10.5091 18.3322
0.761615 2.69063 7.86884 8.2916 16.372 9.63893 17.5578
0.770445 3.07951 8.01378 9.62188 18.4398 11.6311 18.3442
0.74806 2.39892 8.08987 9.14218 18.8691 10.3681 17.6896
0.773809 3.49178 8.42232 8.96195 17.8431 11.6464 17.7828
0.726334 2.13286 8.74329 9.01655 18.0653 10.6914 18.2431
