0.667342 1.73582 9.4218 8.84798 18.3011 9.85618 17.807
0.657732 1.68953 8.02985 8.23246 16.3643 9.10907 17.6621
0.624241 1.54469 8.5127 10.3294 19.8802 11.5762 19.6337
0.660061 1.70075 8.61704 9.66202 19.2929 10.5556 18.5845
0.694822 1.89071 8.02411 8.71733 17.1202 9.68867 17.6411
0.680488 1.80421 8.28146 9.00381 17.9884 9.92311 17.7046
0.674018 1.77077 8.13817 8.82523 17.5854 10.5615 19.0923
0.643621 1.62417 8.40766 8.64994 18.3382 9.50135 17.2166
0.688697 1.85284 7.78863 8.35273 16.463 9.33462 17.1662
0.72338 2.1043 7.94664 9.24962 18.7808 10.534 19.0933
0.666147 1.72871 7.85953 9.20884 18.0829 10.1104 17.3369
