0.868725 4.85212 4.10759 4.13123 8.32586 7.09294 7.69327
0.868766 5.52681 4.32356 4.18149 8.44392 7.32059 7.85199
0.868872 5.61178 4.23024 4.46006 8.81202 7.90491 8.20098
0.868898 6.86208 3.93964 4.53902 8.98747 8.5135 8.29701
