3.18103 4.27437 0.186069 0.286134 2.1737 4.18865 3.98824 0.446222
3.8328 5.4948 0.20219 0.11366 2.46153 5.20414 5.38114 0.381745
3.08649 3.12122 0.108503 0.189023 3.45778 2.71555 3.31024 0.252335
3.72719 3.83389 0.0614334 0.241616 3.256 4.19846 3.59228 0.459002
2.93892 3.26632 0.0801612 0.311753 2.46008 3.41825 2.95457 0.463473
3.1103 3.81515 0.202064 0.888419 1.92117 4.29978 2.92673 0.809512
3.10095 3.24244 0.333406 1.80075 0.491896 5.71035 1.44169 2.13564
2.77329 3.14623 0.268698 0.804007 1.05895 4.48837 2.34222 1.09205
3.08356 3.19935 0.0697305 0.547471 2.55977 3.60772 2.65188 0.621015
3.32051 3.33365 0.0797773 0.883085 2.26474 4.3765 2.45057 1.00055
3.39125 3.54776 0.0585542 0.143939 2.9737 3.80898 3.40382 0.392325
