0.735662 2.23345 8.07447 8.47483 17.248 9.60498 16.9521
0.727462 2.14208 8.35831 9.16578 17.9489 10.2893 19.4653
0.691284 1.87067 8.11059 7.57681 15.4775 8.51215 16.8292
0.714839 2.03707 7.81786 8.28002 16.5488 9.43225 16.7345
0.697727 1.91324 7.30478 7.36966 14.7948 8.39554 16.2483
0.70803 1.9823 8.48241 8.49745 17.1754 10.4495 17.3353
0.73177 2.18708 7.45903 8.27253 16.2315 9.58701 16.689
0.731936 2.19169 7.82451 8.1342 16.3244 9.23545 16.7846
0.692708 1.87596 8.24785 8.64248 18.2803 10.0623 18.1907
0.633643 1.58435 8.07088 7.90971 16.0904 8.70555 16.7411
