0.381064 0.394487 0.149193 0.698748 0.0327201 0.945865 0.304261 0.694992
0.343575 0.396093 0.191312 0.424841 0.516407 1.36593 0.0287484 0.679031
0.24405 0.244056 0.16193 0.20992 0.777825 0.0937968 0.453975 0.273382
0.303696 0.437395 0.00559687 0.450961 0.292157 1.07475 0.0135659 0.585287
0.258892 0.328148 0.0277248 0.120334 0.124752 0.583629 0.207814 0.362408
0.283122 1.24407 0.0902722 0.195581 0.692859 1.44125 1.04849 0.398886
0.361771 0.582704 0.156807 0.499886 0.672662 1.55298 0.0828177 0.718762
0.363911 0.369312 0.0279929 0.365677 0.0488189 0.835129 0.00363476 0.510908
0.245274 0.727156 0.497662 1.38995 0.631233 1.31726 0.662791 1.03936
0.158531 0.16219 0.135477 0.109784 0.316043 0.229978 0.0524056 0.363356
