1.37895 3.69774 2.53495 3.13497 6.22777 4.98405 5.90888
1.37948 3.49719 3.03995 4.3869 8.10141 6.15987 10.2493
1.3787 4.73022 3.02488 2.74807 5.64984 5.46098 5.55907
1.37849 4.03614 2.71877 3.31158 6.35433 5.46019 6.81789
1.37834 5.25372 2.59776 2.44668 4.97693 5.08823 7.13292
1.37887 3.51903 3.53658 2.98877 6.40801 4.88796 6.30398
1.37932 2.7206 2.23168 3.79854 7.45071 5.16322 7.12857
1.37899 3.46532 2.57173 3.15632 6.02034 4.89501 8.06111
1.37953 4.09633 3.08913 3.17221 8.72206 5.85095 6.21025
1.37849 3.35633 2.63395 2.84707 6.92778 4.55706 5.31409
