0.868248 4.48105 3.81198 4.41209 8.78032 6.7599 8.46459
0.869085 4.49379 4.31592 5.66285 10.6533 7.91174 13.0355
0.868415 5.65727 4.30047 4.02382 8.20122 8.85315 8.11042
0.867765 4.41206 3.99539 4.58858 8.90747 6.82028 9.37718
0.867418 5.6096 3.87494 3.72399 7.53157 7.18032 9.64003
0.868465 4.24945 4.81253 4.26521 8.96109 6.38997 8.85505
0.868473 3.73096 3.50886 5.07647 10.0073 6.96213 9.68237
0.868202 4.39 3.84875 4.43328 8.5743 6.72133 10.7856
0.86909 5.11163 4.36525 4.44836 11.2923 7.46937 8.76261
0.867791 4.26249 3.91114 4.12421 9.46382 6.25895 7.86911
