0.764914 2.81041 9.71875 8.34937 17.4551 10.0139 17.3127
0.758685 2.60779 8.36245 8.08437 16.359 10.3347 16.2748
0.775786 4.52692 9.10346 8.07858 17.0843 10.3424 16.3158
0.764155 2.77157 8.36564 8.74092 17.5729 10.5004 18.5706
0.760522 2.686 7.92067 9.21696 17.7923 10.8552 18.6267
0.765055 2.80993 7.88754 8.10451 16.1982 9.53112 16.667
0.736266 2.24134 8.06897 8.32207 16.8242 10.049 16.6272
0.766052 2.83414 8.01375 9.08354 17.6969 11.1127 17.6933
0.737413 2.25666 7.71341 8.93076 17.2661 10.9113 17.0088
0.7579 2.59302 8.11844 10.4746 19.9519 12.1076 19.9747
