0.647375 1.64386 8.61338 9.00156 17.8878 10.0529 17.9074
0.58972 1.41771 8.26743 8.49901 16.9002 9.21738 18.1166
0.726845 2.14305 8.5219 8.53684 17.526 9.76274 17.5367
0.612737 1.50035 7.56819 7.87254 15.5979 8.62274 18.1127
0.6511 1.6587 9.04155 10.9529 20.9716 11.901 21.1126
0.695562 1.89901 8.68806 8.82854 17.5874 10.1244 18.4101
0.613187 1.50303 7.7698 7.81503 15.6125 8.57391 17.8268
0.600256 1.45561 7.8103 7.90212 15.7829 8.64931 16.7137
0.668112 1.74354 8.53778 8.21912 16.6012 9.2121 16.6887
0.70345 1.95092 8.01754 7.71636 15.5837 8.70782 16.3891
