0.868367 4.02779 4.34937 5.11611 11.5971 7.5682 9.842
0.868577 5.2294 4.46154 5.19377 10.5016 8.05557 9.63208
0.867827 4.51802 4.76243 4.61184 9.36572 7.4338 9.44561
0.868358 4.61739 3.93651 5.10944 9.6451 7.56705 11.0845
0.868867 5.15978 4.64797 5.34409 10.4334 7.94282 10.316
0.868371 5.98405 4.09598 4.16763 8.29952 7.16359 8.08153
0.868427 5.44014 4.70806 4.76484 9.79507 7.92513 10.1668
0.868579 4.30508 3.99688 4.65418 8.99904 6.93218 9.58726
0.867865 4.79845 4.6575 4.4318 9.02331 7.11543 8.79196
0.868182 5.06084 5.40061 4.18945 9.00108 6.88574 8.72778
