0.174557 0.403948 0.0576623 0.272847 0.443006 1.01458 0.131101 0.479451
0.119136 0.128648 0.0489311 0.133716 0.121954 0.60576 0.00506772 0.383144
0.344678 0.499057 0.226171 0.467281 0.17536 0.676019 0.0317758 0.534735
0.13744 0.137463 0.0736097 0.15713 0.166932 0.679537 0.0196678 0.405728
0.178252 0.297001 0.467119 0.977111 1.85185 2.42934 0.68011 1.44952
0.253945 0.600266 0.0348517 0.0707809 0.23286 0.93311 0.529485 0.342076
0.138329 0.145687 0.00878884 0.0276597 0.0857332 0.428275 0.118028 0.315449
0.127547 0.146941 0.0106633 0.070486 0.0163402 0.480676 0.0764551 0.338695
0.203659 0.324859 0.0814871 0.155676 0.401109 0.217239 0.480535 0.251784
0.272009 0.288006 0.0754949 0.150186 0.557188 0.172812 0.438192 0.251537
