0.774672 4.03152 6.32687 7.50129 14.4369 9.51706 13.6606
0.773079 3.53172 7.00439 7.68746 15.3674 9.78895 15.968
0.767076 2.93655 7.53841 7.85094 15.6091 9.73347 15.9296
0.774485 4.27507 7.47166 8.08887 15.8916 10.2319 15.2698
0.76697 2.88559 7.52734 8.00953 16.821 9.79665 15.9936
0.776305 4.30869 8.01413 9.29194 18.8026 11.8751 17.9373
0.773681 3.57584 7.31188 7.74983 15.2881 9.55672 15.6254
0.775547 3.74755 7.09952 8.46396 16.2593 10.9362 16.864
0.772287 3.22961 7.15358 8.31417 16.483 10.198 15.6858
0.77049 3.17119 7.12354 8.28451 16.0349 10.4388 17.4377
