2.35311 2.85846 0.302471 0.700811 0.542 4.16614 2.15765 1.02425
2.65054 2.70777 0.160613 0.40636 1.86573 3.43632 2.30141 0.641514
2.88012 2.89849 0.0246657 0.2809 2.53151 3.2293 2.61759 0.472139
2.74192 2.83172 0.150708 0.365855 1.98486 3.49977 2.46586 0.60119
3.87344 3.9515 0.117082 0.281923 3.2793 4.46764 3.66957 0.514525
2.84064 2.89464 0.0269363 1.3847 1.45581 4.22609 1.50995 1.37758
2.91864 3.42775 0.118456 0.280709 1.89191 3.94589 3.14704 0.514327
2.56381 2.68619 0.180918 0.947292 1.13231 3.9965 1.7389 1.14902
3.19845 3.89738 0.158326 0.610877 1.57198 4.82519 3.2865 0.817707
3.46837 3.47344 0.195661 1.40385 2.45078 4.48612 2.06958 1.24846
